variable,entite,label,nb_fichiers,nb_utilisations,exemples_fichiers
f7nb,foyer_fiscal,Denormandie: Investissements réalisés en 2019 en métropole avec engagement de location de 9 ans,3,7,calculateur_impots/yaml/reduc_denormandie_metro.yaml; calculateur_impots/yaml/reduc_pinel_metro.yaml; calculateur_impots/yaml/reduc_pinel_dom.yaml
f7nc,foyer_fiscal,Denormandie: Investissements réalisés en 2019 en outre-mer avec engagement de location de 6 ans,2,7,calculateur_impots/yaml/reduc_denormandie_dom.yaml; calculateur_impots/yaml/reduc_pinel_dom.yaml
f7nd,foyer_fiscal,Denormandie: Investissements réalisés en 2019 en outre-mer avec engagement de location de 9 ans,2,5,calculateur_impots/yaml/reduc_denormandie_dom.yaml; calculateur_impots/yaml/reduc_pinel_dom.yaml
f7ne,foyer_fiscal,Denormandie,2,4,calculateur_impots/yaml/reduc_pinel_metro.yaml; calculateur_impots/yaml/reduc_pinel_dom.yaml
f7ne_2017,foyer_fiscal,"Investissements locatifs neufs dispositif Scellier : Logement acquis en l'état futur d'achèvement avec contrat de réservation enregistré au plus tard le 31.12.2010, Investissement réalisé du 1.4.2011 au 31.12.2011, métropole, BBC",1,3,calculateur_impots/yaml/reduc_scelli_metro_bbc.yaml
f7nf,foyer_fiscal,Denormandie,2,4,calculateur_impots/yaml/reduc_pinel_metro.yaml; calculateur_impots/yaml/reduc_pinel_dom.yaml
f7ng,foyer_fiscal,Denormandie,1,2,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7ng_2016,foyer_fiscal,"Investissements locatifs neufs dispositif Scellier : investissements engagés en 2010, réalisés en 2011, ",1,3,calculateur_impots/yaml/reduc_scelli_metro_non_bbc.yaml
f7nh,foyer_fiscal,Denormandie,1,2,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7ni,foyer_fiscal,Denormandie,2,2,calculateur_impots/yaml/reduc_pinel_metro.yaml; calculateur_impots/yaml/reduc_pinel_dom.yaml
f7nj,foyer_fiscal,Denormandie,2,2,calculateur_impots/yaml/reduc_pinel_metro.yaml; calculateur_impots/yaml/reduc_pinel_dom.yaml
f7nk,foyer_fiscal,Denormandie,1,1,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7nl,foyer_fiscal,Denormandie,1,1,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7nr,foyer_fiscal,"Investissements locatifs neufs dispositif Scellier : Logement acquis en l'état futur d'achèvement avec contrat de réservation enregistré au plus tard le 31.12.2010, Investissement réalisé du 1.1.2011 au 31.1.2011, Investissement réalisé du 1.1.2011 au 31.1.2011, Polynésie Française, Nouvelle Calédonie, Wallis et Futuna",1,3,calculateur_impots/yaml/reduc_scelli_dom_poly.yaml
f7nx,foyer_fiscal,"Investissements outre-mer dans le cadre de l'entreprise : Investissements autres que ceux des lignes précédentes, investissements dans votre entreprise avec exploitation directe, montant de la réduction d'impôt calculée",1,3,calculateur_impots/yaml/reduc_malraux.yaml
f7ny,foyer_fiscal,Malraux,1,3,calculateur_impots/yaml/reduc_malraux.yaml
f7oa,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report de 1/9 de la réduction d'impôt. Investissements réalisés et achevés en 2013,1,4,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7ob,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report de 1/9 de la réduction d'impôt. Investissements achevés en 2013 et réalisés en 2012 ou réalisés en 2013 avec promesse d'achat en 2012,1,4,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml
f7oc,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report de 1/9 de la réduction d'impôt. Investissements achevés en 2013 et réalisés en 2011 ou réalisés en 2012 avec promesse d'achat en 2011,2,5,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml; calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7od,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report de 1/9 de la réduction d'impôt. Investissements achevés en 2013 et réalisés en 2010 ou réalisés en 2011 avec promesse d'achat en 2010,1,4,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml
f7oe,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report de 1/9 de la réduction d'impôt. Investissements achevés en 2013 et réalisés en 2009 ou réalisés en 2010 avec promesse d'achat en 2009,1,4,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7of,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report de 1/9 de la réduction d'impôt. Investissements réalisés en 2013 ou 2014 et achevés en 2014,1,3,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7og,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report de 1/9 de la réduction d'impôt. Investissements achevés en 2014 et réalisés en 2012 ou réalisés en 2013 avec promesse d'achat en 2012,1,3,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml
f7oh,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report de 1/9 de la réduction d'impôt. Investissements achevés en 2014 et réalisés en 2011 ou réalisés en 2012 avec promesse d'achat en 2011,1,3,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7oi,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report de 1/9 de la réduction d'impôt. Investissements achevés en 2014 et réalisés en 2010 ou réalisés en 2011 avec promesse d'achat en 2010,1,3,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml
f7oj,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report de 1/9 de la réduction d'impôt. Investissements achevés en 2014 et réalisés en 2009 ou réalisés en 2010 avec promesse d'achat en 2009,1,3,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7ok,foyer_fiscal,"Investissements outre-mer dans le logement : Investissements réalisés en 2011, Autres investissements",1,2,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7ol,foyer_fiscal,Location Meublée Censi B,1,2,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml
f7om,foyer_fiscal,Location Meublée Censi B,1,2,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7on,foyer_fiscal,Location Meublée Censi B,1,2,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml
f7oo,foyer_fiscal,Location Meublée Censi B,1,2,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7op,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report de 1/9 de la réduction d'impôt. Investissements réalisés en 2013 ou 2014 et achevés en 2016,1,1,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7oq,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report de 1/9 de la réduction d'impôt. Investissements achevés en 2016 et réalisés en 2012 ou réalisés en 2013 avec promesse d'achat en 2012,1,1,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml
f7or,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report de 1/9 de la réduction d'impôt. Investissements achevés en 2016 et réalisés en 2011 ou réalisés en 2012 avec promesse d'achat en 2011,1,1,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7os,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report de 1/9 de la réduction d'impôt. Investissements achevés en 2016 et réalisés en 2010 ou réalisés en 2011 avec promesse d'achat en 2010,1,1,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml
f7ot,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report de 1/9 de la réduction d'impôt. Investissements achevés en 2016 et réalisés en 2009 ou réalisés en 2010 avec promesse d'achat en 2009,1,1,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7ou,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Investissements réalisés en 2014,3,14,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml; calculateur_impots/yaml/reduc_locmeu.yaml; calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7ov,foyer_fiscal,Location Meublée Censi B,3,12,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml; calculateur_impots/yaml/reduc_locmeu.yaml; calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7ow,foyer_fiscal,Location Meublée Censi B,3,9,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml; calculateur_impots/yaml/reduc_locmeu.yaml; calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7ox,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Investissements réalisés en 2017,3,6,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml; calculateur_impots/yaml/reduc_locmeu.yaml; calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7oy,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Investissements réalisés en 2018,1,2,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml
f7pa,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report du solde de réduction d'impôt non encore imputé 2013,1,4,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7pb,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report du solde de réduction d'impôt non encore imputé 2013,1,4,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7pc_2019,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report du solde de réduction d'impôt non encore imputé 2013,1,4,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7pd_2019,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report du solde de réduction d'impôt non encore imputé 2013,2,5,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml; calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7pe_2019,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report du solde de réduction d'impôt non encore imputé 2013 (investissements réalisés et achevés en 2013),1,4,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7pf,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report du solde de réduction d'impôt non encore imputé 2014 (investissements réalisés en 2009 et achevés de 2010 à 2015),1,3,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7pg,foyer_fiscal,"Investissements outre-mer dans le cadre de l'entreprise : Autres investissements ayant fait l'objet en 2010 d'une demande d'agrément, d'une déclaration d'ouverture de chantier ou d'un accompte d'au moins 50%, Investissements dans votre entreprise, montant de la réduction d' impôt calculée",1,3,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7ph,foyer_fiscal,"Investissements outre-mer dans le cadre de l'entreprise : Autres investissements ayant fait l'objet en 2010 d'une demande d'agrément, d'une déclaration d'ouverture de chantier ou d'un accompte d'au moins 50%, Investissements dans votre entreprise, montant de la réduction d' impôt dont vous demandez l'imputation en 2011",1,3,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7pi,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report du solde de réduction d'impôt non encore imputé 2014 (investissements réalisés en 2012 et achevés de 2012 à 2015),1,3,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7pj,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report du solde de réduction d'impôt non encore imputé 2014 (investissements réalisés et achevés de 2013 à 2015),1,3,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7pk,foyer_fiscal,"Investissements outre-mer dans le cadre de l'entreprise : Investissements autres que ceux des lignes précédentes, Investissements dans votre entreprise, montant de la réduction d' impôt calculée",1,2,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7pl,foyer_fiscal,Location Meublée Censi B,1,2,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7pm,foyer_fiscal,Location Meublée Censi B,2,3,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml; calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7pn,foyer_fiscal,Location Meublée Censi B,1,2,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7po,foyer_fiscal,Location Meublée Censi B,1,2,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7pp,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report du solde de réduction d’impôt non imputé de 2016,1,1,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7pq,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report du solde de réduction d’impôt non imputé de 2016,1,1,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7pr,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report du solde de réduction d’impôt non imputé de 2016,2,2,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml; calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7ps,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report du solde de réduction d’impôt non imputé de 2016,2,2,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml; calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7pt,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report du solde de réduction d’impôt non imputé de 2016,1,1,calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7pu,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report du solde de réduction d’impôt non imputé de 2017,1,1,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml
f7pz,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Investissements réalisés en 2019,2,4,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml; calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7qa_2018,foyer_fiscal,Investissements locatifs intermédiaires en métropole réalisés du 1.9.2014 au 31.12.2014 avec engagement de location 6 ans,1,5,calculateur_impots/yaml/reduc_pinel_metro.yaml
f7qb_2018,foyer_fiscal,Investissements locatifs intermédiaires en métropole réalisés du 1.9.2014 au 31.12.2014 avec engagement de location 9 ans,1,5,calculateur_impots/yaml/reduc_pinel_metro.yaml
f7qc,foyer_fiscal,Investissements locatifs Pinel en outremer réalisés 2020 avec engagement de location 6 ans,1,2,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7qc_2018,foyer_fiscal,Investissements locatifs intermédiaires en outremer réalisés du 1.9.2014 au 31.12.2014 avec engagement de location 6 ans,1,6,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7qd,foyer_fiscal,Investissements locatifs intermédiaires en outremer réalisés en 2020 avec engagement de location 9 ans,1,2,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7qd_2018,foyer_fiscal,Investissements locatifs intermédiaires en outremer réalisés du 1.9.2014 au 31.12.2014 avec engagement de location 9 ans,1,6,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7qe,foyer_fiscal,Pinel,1,4,calculateur_impots/yaml/reduc_pinel_metro.yaml
f7qf,foyer_fiscal,Pinel,1,4,calculateur_impots/yaml/reduc_pinel_metro.yaml
f7qg,foyer_fiscal,Pinel,1,5,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7qh,foyer_fiscal,Pinel,1,5,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7qi_2019,foyer_fiscal,Investissements locatifs Pinel en métropole réalisés en 2016 avec engagement de location 6 ans,1,4,calculateur_impots/yaml/reduc_pinel_metro.yaml
f7qj_2019,foyer_fiscal,Investissements locatifs Pinel en métropole réalisés en 2016 avec engagement de location 9 ans,1,4,calculateur_impots/yaml/reduc_pinel_metro.yaml
f7qk_2019,foyer_fiscal,Investissements locatifs Pinel en outremer réalisés en 2016 avec engagement de location 6 ans,1,5,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7ql_2019,foyer_fiscal,Investissements locatifs Pinel en outremer réalisés en 2016 avec engagement de location 9 ans,1,5,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7qm,foyer_fiscal,Investissements locatifs intermédiaires en métropole réalisés en 2017 avec engagement de location 6 ans,2,5,calculateur_impots/yaml/reduc_denormandie_metro.yaml; calculateur_impots/yaml/reduc_pinel_metro.yaml
f7qn,foyer_fiscal,Investissements locatifs intermédiaires en métropole réalisés en 2017 avec engagement de location 9 ans,1,4,calculateur_impots/yaml/reduc_pinel_metro.yaml
f7qo,foyer_fiscal,Investissements locatifs intermédiaires en outre-mer réalisés en 2017 avec engagement de location 6 ans,1,5,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7qp,foyer_fiscal,Investissements locatifs intermédiaires en outre-mer réalisés en 2017 avec engagement de location 9 ans,1,5,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7qq,foyer_fiscal,Investissement locatifs intermédiaires en outre-mer réalisés en 2019 avec engagement de location 9 ans,2,3,calculateur_impots/yaml/reduc_denormandie_dom.yaml; calculateur_impots/yaml/reduc_pinel_dom.yaml
f7qr,foyer_fiscal,Investissements locatifs intermédiaires en métropole réalisés en 2018 avec engagement de location 6 ans,1,4,calculateur_impots/yaml/reduc_pinel_metro.yaml
f7qs,foyer_fiscal,Investissements locatifs intermédiaires en métropole réalisés en 2018 avec engagement de location 9 ans,1,4,calculateur_impots/yaml/reduc_pinel_metro.yaml
f7qt,foyer_fiscal,Investissements locatifs intermédiaires en outre-mer réalisés en 2018 avec engagement de location 6 ans,1,3,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7qu,foyer_fiscal,Investissements locatifs intermédiaires en outre-mer réalisés en 2018 avec engagement de location 9 ans,1,3,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7qw,foyer_fiscal,Investissement locatifs intermédiaires en métropole réalisés en 2019 avec engagement de location 6 ans,1,3,calculateur_impots/yaml/reduc_pinel_metro.yaml
f7qx,foyer_fiscal,Investissement locatifs intermédiaires en métropole réalisés en 2019 avec engagement de location 9 ans,3,5,calculateur_impots/yaml/reduc_denormandie_dom.yaml; calculateur_impots/yaml/reduc_denormandie_metro.yaml; calculateur_impots/yaml/reduc_pinel_metro.yaml
f7qy,foyer_fiscal,Investissement locatifs intermédiaires en outre-mer réalisés en 2019 avec engagement de location 6 ans,3,4,calculateur_impots/yaml/reduc_denormandie_dom.yaml; calculateur_impots/yaml/reduc_denormandie_metro.yaml; calculateur_impots/yaml/reduc_pinel_dom.yaml
f7ra,foyer_fiscal,Report concernant les investissements locatifs intermédiaires en métropole en 2017 avec engagement de location 6 ans,1,4,calculateur_impots/yaml/reduc_pinel_metro.yaml
f7ra_2015,foyer_fiscal,"Travaux de restauration immobilière dans une zone de protection du patrimoine architectural, urbain et paysager",1,2,calculateur_impots/yaml/reduc_malraux.yaml
f7rb,foyer_fiscal,Report concernant les investissements locatifs intermédiaires en métropole en 2017 avec engagement de location 9 ans,1,4,calculateur_impots/yaml/reduc_pinel_metro.yaml
f7rb_2015,foyer_fiscal,Travaux de restauration immobilière dans un secteur sauvegardé ou assimilé : dépenses payées en 2014 sur opérations engagées en 2011,1,2,calculateur_impots/yaml/reduc_malraux.yaml
f7rc,foyer_fiscal,Report concernant les investissements locatifs intermédiaires en outre-mer en 2017 avec engagement de location 6 ans,1,4,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7rc_2015,foyer_fiscal,Travaux de restauration immobilière dans un secteur sauvegardé ou assimilé,1,2,calculateur_impots/yaml/reduc_malraux.yaml
f7rd,foyer_fiscal,Report concernant les investissements locatifs intermédiaires en outre-mer en 2017 avec engagement de location 9 ans,1,4,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7rd_2015,foyer_fiscal,Travaux de restauration immobilière dans un secteur sauvegardé ou assimilé,1,2,calculateur_impots/yaml/reduc_malraux.yaml
f7re_2016,foyer_fiscal,Travaux de restauration immobilière dans un secteur sauvegardé ou assimilé,1,3,calculateur_impots/yaml/reduc_malraux.yaml
f7rf_2016,foyer_fiscal,Travaux de restauration immobilière dans un secteur sauvegardé ou assimilé,1,3,calculateur_impots/yaml/reduc_malraux.yaml
f7rr,foyer_fiscal,Pinel,1,2,calculateur_impots/yaml/reduc_pinel_metro.yaml
f7rs,foyer_fiscal,Pinel,1,1,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7ry,foyer_fiscal,Pinel,1,1,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7rz,foyer_fiscal,Report concernant les investissements locatifs intermédiaires en métropole en 2016 avec engagement de location 9 ans,1,3,calculateur_impots/yaml/reduc_pinel_metro.yaml
f7sa,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report de 1/9 de la réduction d'impôt. Investissements achevés en 2017 et réalisés de 2013 à 2017,1,1,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml
f7sn,foyer_fiscal,Investissements destinés à la location meublée non professionnelle : Report de 1/9 de la réduction d'impôt. Investissements achevés en 2018 et réalisés en 2012,2,2,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml; calculateur_impots/yaml/reduc_locmeu_avec_reports.yaml
f7sp,foyer_fiscal,Dépenses en faveur de la qualité environnementale de l'habitation principale: Pompes à chaleur autres que air/air et autres que géothermiques dont la finalité essentielle est la production de chaleur,1,1,calculateur_impots/yaml/reduc_locmeu_plafonnee.yaml
f7sx_2017,foyer_fiscal,Travaux de restauration immobilière dans un secteur sauvegardé ou assimilé,1,4,calculateur_impots/yaml/reduc_malraux.yaml
f7sy_2017,foyer_fiscal,Travaux de restauration immobilière dans un secteur sauvegardé ou assimilé,1,4,calculateur_impots/yaml/reduc_malraux.yaml
f7sz,foyer_fiscal,Report concernant les investissements locatifs intermédiaires en outre-mer en 2016 avec engagement de location 6 ans,1,6,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7ta,foyer_fiscal,Inv. for.,1,1,calculateur_impots/yaml/credit_invest_forestier.yaml
f7tb,foyer_fiscal,Dépenses en investissements forestiers,1,1,calculateur_impots/yaml/credit_invest_forestier.yaml
f7td,foyer_fiscal,Intérêts des prêts étudiants versés avant l'année de perception des revenus déclarés,1,4,calculateur_impots/yaml/credit_preetu.yaml
f7tg,foyer_fiscal,"Investissements forestiers : report 2011, après sinistre",1,1,calculateur_impots/yaml/credit_invest_forestier.yaml
f7tj,foyer_fiscal,"Investissements forestiers : report N-1, après sinistre",1,6,calculateur_impots/yaml/credit_invest_forestier.yaml
f7tk,foyer_fiscal,"Investissements forestiers : report N-1, après sinistre,  avec adhésion à une organisation de producteurs",1,6,calculateur_impots/yaml/credit_invest_forestier.yaml
f7tm,foyer_fiscal,"Investissements forestiers : report 2015, après sinistre",1,5,calculateur_impots/yaml/credit_invest_forestier.yaml
f7to,foyer_fiscal,"Investissements forestiers : report 2015, après sinistre, avec adhésion à une association de producteurs",2,6,calculateur_impots/yaml/credit_invest_forestier.yaml; calculateur_impots/yaml/credits_impot.yaml
f7tp,foyer_fiscal,Inv. forestiers: Report des dépenses de travaux des années antérieures 2016,1,4,calculateur_impots/yaml/credit_invest_forestier.yaml
f7tq,foyer_fiscal,Inv. forestiers: Report des dépenses de travaux des années antérieures avec adh. grp. prod. 2016,1,4,calculateur_impots/yaml/credit_invest_forestier.yaml
f7tr,foyer_fiscal,Inv. forestiers: Report des dépenses de travaux des années antérieures 2017,1,3,calculateur_impots/yaml/credit_invest_forestier.yaml
f7ts,foyer_fiscal,Inv. forestiers: Report des dépenses de travaux des années antérieures avec adh. grp. prod. 2017,1,3,calculateur_impots/yaml/credit_invest_forestier.yaml
f7tt,foyer_fiscal,Inf. for.,1,3,calculateur_impots/yaml/credit_invest_forestier.yaml
f7tu,foyer_fiscal,Inv. for.,1,3,calculateur_impots/yaml/credit_invest_forestier.yaml
f7tv,foyer_fiscal,Inv. for.,1,2,calculateur_impots/yaml/credit_invest_forestier.yaml
f7tw,foyer_fiscal,Investissement forestiers report des dépenses de travaux des années antérieures: 2019 après sinistre,1,2,calculateur_impots/yaml/credit_invest_forestier.yaml
f7tx,foyer_fiscal,Travaux de restauration immobilière dans un secteur sauvegardé ou assimilé; Opérations engagées en 2017 dans un site patrimonial remarquable couvert par un PSMV,1,2,calculateur_impots/yaml/reduc_malraux.yaml
f7ty,foyer_fiscal,Travaux de restauration immobilière dans un secteur sauvegardé ou assimilé; Opérations engagées en 2017 dans un site patrimonial remarquable non couvert par un PSMV,1,2,calculateur_impots/yaml/reduc_malraux.yaml
f7tz,foyer_fiscal,Report concernant les investissements locatifs intermédiaires en outre-mer en 2016 avec engagement de location 9 ans,1,6,calculateur_impots/yaml/reduc_pinel_dom.yaml
f7ua,foyer_fiscal,Investissements forestiers : travaux avec adhésion à une organisation de producteurs,1,7,calculateur_impots/yaml/credit_invest_forestier.yaml
f7ub,foyer_fiscal,"Investissements forestiers : travaux consécutifs à un sinistre, avec adhésion à une organisation de producteurs",2,8,calculateur_impots/yaml/credit_invest_forestier.yaml; calculateur_impots/yaml/credits_impot.yaml
f7ud,foyer_fiscal,Dons à des organismes d'aide aux personnes en difficulté,2,7,calculateur_impots/yaml/reduc_dfppce.yaml; calculateur_impots/yaml/reduc_donapd.yaml
f7ue,foyer_fiscal,Dons versés du 16.4 au 31.12.2019 pour la conservation et la restauration de la cathédrale Notre-Dame de Paris ,2,3,calculateur_impots/yaml/reduc_dfppce.yaml; calculateur_impots/yaml/reduc_notredame.yaml
f7uf,foyer_fiscal,Dons à d'autres oeuvres d'utilité publique ou fiscalement assimilables aux oeuvres d'intérêt général,1,9,calculateur_impots/yaml/reduc_dfppce.yaml
f7uh,foyer_fiscal,Dons et cotisations versés aux partis politiques,1,5,calculateur_impots/yaml/reduc_dfppce.yaml
f7ui,foyer_fiscal,Investissements forestiers : contrat de gestion avec adhésion à une organisation de producteurs ,2,8,calculateur_impots/yaml/credit_invest_forestier.yaml; calculateur_impots/yaml/credits_impot.yaml
f7uj,foyer_fiscal,Dons effectés à pour la sauvegarde du patrimoine religieux,1,2,calculateur_impots/yaml/reduc_dfppce.yaml
f7uj_2022,foyer_fiscal,Dons versés du 2.6.2021 au 31.12.2022 à des associations cultuelles,1,1,calculateur_impots/yaml/reduc_dfppce.yaml
f7uk,foyer_fiscal,Intérêts des prêts étudiants versés durant l'année de perception des revenus déclarés,1,4,calculateur_impots/yaml/credit_preetu.yaml
f7um,foyer_fiscal,Intérêts pour paiement différé accordé aux agriculteurs,1,4,calculateur_impots/yaml/reduc_intagr.yaml
f7up,foyer_fiscal,Crédit dimpôt pour investissements forestiers: travaux,1,7,calculateur_impots/yaml/credit_invest_forestier.yaml
f7uq,foyer_fiscal,Crédit d'impôt pour investissements forestiers: contrat de gestion,1,7,calculateur_impots/yaml/credit_invest_forestier.yaml
f7ut,foyer_fiscal,Investissements forestiers : indicatrice travaux consécutifs à un sinistre,1,7,calculateur_impots/yaml/credit_invest_forestier.yaml
f7uu_2017,foyer_fiscal,"Investissements forestiers : report N-4, hors sinistre",1,1,calculateur_impots/yaml/credit_invest_forestier.yaml
f7ux,foyer_fiscal,Scellier,1,1,calculateur_impots/yaml/credit_invest_forestier.yaml
f7ux_2018,foyer_fiscal,"Investissements forestiers : report N-1, hors sinistre",1,2,calculateur_impots/yaml/credit_invest_forestier.yaml
f7uy,foyer_fiscal,Investissements locatifs dans le secteur de touristique: Report des dépenses d'investissement des années antérieures,1,1,calculateur_impots/yaml/reduc_invlst1.yaml
f7uz,foyer_fiscal,Investissements locatifs dans le secteur de touristique: Report des dépenses d'investissement des années antérieures,1,1,calculateur_impots/yaml/reduc_invlst2.yaml
f7va,foyer_fiscal,Dons à des organismes d'aides aux personnes établis dans un Etat européen,2,8,calculateur_impots/yaml/reduc_dfppce.yaml; calculateur_impots/yaml/reduc_donapd.yaml
f7vc,foyer_fiscal,Dons à des autres organismes établis dans un Etat européen,1,8,calculateur_impots/yaml/reduc_dfppce.yaml
f7vh,foyer_fiscal,Inv. for.,1,2,calculateur_impots/yaml/credit_invest_forestier.yaml
f7vi,foyer_fiscal,Inv. for.,1,2,calculateur_impots/yaml/credit_invest_forestier.yaml
f7vj,foyer_fiscal,Inv. for.,1,3,calculateur_impots/yaml/credit_invest_forestier.yaml
