code postal;code INSEE;nom commune (Poste);nom commune (ACOSS); AOT;taux;SMT;taux additionnel
09000;09063;LE BOSC                               ;;;;;
09310;09064;BOUAN                                 ;;;;;
09320;09065;BOUSSENAC                             ;;;;;
09000;09066;BRASSAC                               ;;;;;
09700;09067;BRIE                                  ;;;;;
09000;09068;BURRET                                ;;;;;
09800;09069;BUZAN                                 ;;;;;
09310;09070;LES CABANNES                          ;;;;;
09240;09071;CADARCET                              ;;;;;
09120;09072;CALZAN                                ;;;;;
09290;09073;CAMARADE                              ;;;;;
09500;09074;CAMON                                 ;;;;;
09350;09075;CAMPAGNE SUR ARIZE                    ;;;;;
09700;09076;CANTE                                 ;;;;;
09400;09077;CAPOULET ET JUNAC                     ;;;;;
09460;09078;CARCANIERES                           ;;;;;
09130;09079;CARLA BAYLE                           ;;;;;
09300;09080;CARLA DE ROQUEFORT                    ;;;;;
09100;09081;LE CARLARET                           ;;;;;
09420;09082;CASTELNAU DURBAN                      ;;;;;
09130;09083;CASTERAS                              ;;;;;
09350;09084;CASTEX                                ;;;;;
09800;09085;CASTILLON EN COUSERANS                ;;;;;
09160;09086;CAUMONT                               ;;;;;
09250;09087;CAUSSOU                               ;;;;;
09250;09088;CAYCHAX                               ;;;;;
09500;09089;CAZALS DES BAYLES                     ;;;;;
09120;09090;CAZAUX                                ;;;;;
09160;09091;CAZAVET                               ;;;;;
09400;09092;CAZENAVE SERRES ET ALLENS             ;;;;;
09000;09093;CELLES                                ;;;;;
09230;09094;CERIZOLS                              ;;;;;
09800;09095;CESCAU                                ;;;;;
09310;09096;CHATEAU VERDUN                        ;;;;;
09420;09097;CLERMONT                              ;;;;;
09230;09098;CONTRAZY                              ;;;;;
09000;09099;COS                                   ;;;;;
09140;09100;COUFLENS                              ;;;;;
09120;09101;COUSSA                                ;;;;;
09500;09102;COUTENS                               ;;;;;
09120;09103;CRAMPAGNA                             ;;;;;
09120;09104;DALOU                                 ;;;;;
09350;09105;DAUMAZAN SUR ARIZE                    ;;;;;
09300;09106;DREUILHE                              ;;;;;
09600;09107;DUN                                   ;;;;;
09240;09108;DURBAN SUR ARIZE                      ;;;;;
09130;09109;DURFORT                               ;;;;;
09200;09110;ENCOURTIECH                           ;;;;;
09800;09111;ENGOMER                               ;;;;;
09140;09113;ERCE                                  ;;;;;
09200;09114;ERP                                   ;;;;;
09600;09115;ESCLAGNE                              ;;;;;
09100;09116;ESCOSSE                               ;;;;;
09700;09117;ESPLAS                                ;;;;;
09420;09118;ESPLAS DE SEROU                       ;;;;;
09200;09119;EYCHEIL                               ;;;;;
09230;09120;FABAS                                 ;;;;;
09000;09121;FERRIERES SUR ARIEGE                  ;;;;;
09000;09122;FOIX                                  ;;;;;
09350;09123;FORNEX                                ;;;;;
09130;09124;LE FOSSAT                             ;;;;;
09300;09125;FOUGAX ET BARRINEUF                   ;;;;;
09300;09126;FREYCHENET                            ;;;;;
09290;09127;GABRE                                 ;;;;;
09190;09128;GAJAN                                 ;;;;;
09800;09129;GALEY                                 ;;;;;
09000;09130;GANAC                                 ;;;;;
09250;09131;GARANOU                               ;;;;;
09700;09132;GAUDIES                               ;;;;;
09400;09133;GENAT                                 ;;;;;
09220;09134;GESTIES                               ;;;;;
09220;09135;GOULIER                               ;;;;;
09400;09136;GOURBIT                               ;;;;;
09120;09137;GUDAS                                 ;;;;;
09000;09138;L HERM                                ;;;;;
09390;09139;L HOSPITALET PRES L ANDORRE           ;;;;;
09110;09140;IGNAUX                                ;;;;;
09800;09141;ILLARTEIN                             ;;;;;
09300;09142;ILHAT                                 ;;;;;
09220;09143;ILLIER ET LARAMADE                    ;;;;;
09100;09145;LES ISSARDS                           ;;;;;
09700;09146;JUSTINIAC                             ;;;;;
09700;09147;LABATUT                               ;;;;;
09160;09148;LACAVE                                ;;;;;
09200;09149;LACOURT                               ;;;;;
09500;09150;LAGARDE                               ;;;;;
09130;09151;LANOUX                                ;;;;;
09400;09152;LAPEGE                                ;;;;;
09500;09153;LAPENNE                               ;;;;;
09240;09154;LARBONT                               ;;;;;
09310;09155;LARCAT                                ;;;;;
09310;09156;LARNAT                                ;;;;;
09600;09157;LAROQUE D OLMES                       ;;;;;
09230;09158;LASSERRE                              ;;;;;
09310;09159;LASSUR                                ;;;;;
09300;09160;LAVELANET                             ;;;;;
09600;09161;LERAN                                 ;;;;;
09220;09162;LERCOUL                               ;;;;;
09100;09163;LESCOUSSE                             ;;;;;
09420;09164;LESCURE                               ;;;;;
09300;09165;LESPARROU                             ;;;;;
09300;09166;LEYCHERT                              ;;;;;
09210;09167;LEZAT SUR LEZE                        ;;;;;
09300;09168;LIEURAC                               ;;;;;
09600;09169;LIMBRASSAC                            ;;;;;
09700;09170;LISSAC                                ;;;;;
09250;09171;LORDAT                                ;;;;;
09350;09172;LOUBAUT                               ;;;;;
09120;09173;LOUBENS                               ;;;;;
09000;09174;LOUBIERES                             ;;;;;
09100;09175;LUDIES                                ;;;;;
09250;09176;LUZENAC                               ;;;;;
09100;09177;MADIERE                               ;;;;;
09500;09178;MALEGOUDE                             ;;;;;
09120;09179;MALLEON                               ;;;;;
09500;09180;MANSES                                ;;;;;
09290;09181;LE MAS D AZIL                         ;;;;;
09320;09182;MASSAT                                ;;;;;
09160;09183;MAUVEZIN DE PRAT                      ;;;;;
09230;09184;MAUVEZIN DE STE CROIX                 ;;;;;
09270;09185;MAZERES                               ;;;;;
09350;09186;MERAS                                 ;;;;;
09160;09187;MERCENAC                              ;;;;;
09400;09188;MERCUS GARRABET                       ;;;;;
09110;09189;MERENS LES VALS                       ;;;;;
09230;09190;MERIGON                               ;;;;;
09400;09192;MIGLOS                                ;;;;;
09460;09193;MIJANES                               ;;;;;
09500;09194;MIREPOIX                              ;;;;;
09130;09195;MONESPLE                              ;;;;;
09240;09196;MONTAGAGNE                            ;;;;;
09110;09197;MONTAILLOU                            ;;;;;
09230;09198;MONTARDIT                             ;;;;;
09700;09199;MONTAUT                               ;;;;;
09600;09200;MONTBEL                               ;;;;;
09200;09201;MONTEGUT EN COUSERANS                 ;;;;;
09120;09202;MONTEGUT PLANTAUREL                   ;;;;;
09240;09203;MONTELS                               ;;;;;
09200;09204;MONTESQUIEU AVANTES                   ;;;;;
09350;09205;MONTFA                                ;;;;;
09300;09206;MONTFERRIER                           ;;;;;
09330;09207;MONTGAILLARD                          ;;;;;
09160;09208;MONTGAUCH                             ;;;;;
09200;09209;MONTJOIE EN COUSERANS                 ;;;;;
09000;09210;MONTOULIEU                            ;;;;;
09300;09211;MONTSEGUR                             ;;;;;
09240;09212;MONTSERON                             ;;;;;
09500;09213;MOULIN NEUF                           ;;;;;
09200;09214;MOULIS                                ;;;;;
09300;09215;NALZEN                                ;;;;;
09240;09216;NESCUS                                ;;;;;
09400;09217;NIAUX                                 ;;;;;
09110;09218;ORGEIX                                ;;;;;
09800;09219;ORGIBET                               ;;;;;
09110;09220;ORLU                                  ;;;;;
09400;09221;ORNOLAC USSAT LES BAINS               ;;;;;
09220;09222;ORUS                                  ;;;;;
09140;09223;OUST                                  ;;;;;
09130;09224;PAILHES                               ;;;;;
09100;09225;PAMIERS                               ;;;;;
09310;09226;PECH                                  ;;;;;
09300;09227;PEREILLE                              ;;;;;
09110;09228;PERLES ET CASTELET                    ;;;;;
09600;09229;LE PEYRAT                             ;;;;;
09460;09230;LE PLA                                ;;;;;
09320;09231;LE PORT                               ;;;;;
09110;09232;PRADES                                ;;;;;
09600;09233;PRADETTES                             ;;;;;
09000;09234;PRADIERES                             ;;;;;
09160;09235;PRAT BONREPAUX                        ;;;;;
09000;09236;PRAYOLS                               ;;;;;
09460;09237;LE PUCH                               ;;;;;
09100;09238;LES PUJOLS                            ;;;;;
09460;09239;QUERIGUT                              ;;;;;
09400;09240;QUIE                                  ;;;;;
09400;09241;RABAT LES TROIS SEIGNEURS             ;;;;;
09300;09242;RAISSAC                               ;;;;;
09600;09243;REGAT                                 ;;;;;
09500;09244;RIEUCROS                              ;;;;;
09120;09245;RIEUX DE PELLEPORT                    ;;;;;
09420;09246;RIMONT                                ;;;;;
09200;09247;RIVERENERT                            ;;;;;
09300;09249;ROQUEFIXADE                           ;;;;;
09300;09250;ROQUEFORT LES CASCADES                ;;;;;
09500;09251;ROUMENGOUX                            ;;;;;
09460;09252;ROUZE                                 ;;;;;
09350;09253;SABARAT                               ;;;;;
09100;09254;ST AMADOU                             ;;;;;
09100;09255;ST AMANS                              ;;;;;
09120;09256;ST BAUZEIL                            ;;;;;
09230;09257;STE CROIX VOLVESTRE                   ;;;;;
09120;09258;ST FELIX DE RIEUTORD                  ;;;;;
09500;09259;ST FELIX DE TOURNEGAT                 ;;;;;
09500;09260;STE FOI                               ;;;;;
09200;09261;ST GIRONS                             ;;;;;
09300;09262;ST JEAN D AIGUES VIVES                ;;;;;
09800;09263;ST JEAN DU CASTILLONNAIS              ;;;;;
09000;09264;ST JEAN DE VERGES                     ;;;;;
09100;09265;ST JEAN DU FALGA                      ;;;;;
09500;09266;ST JULIEN DE GRAS CAPOU               ;;;;;
09800;09267;ST LARY                               ;;;;;
09190;09268;ST LIZIER                             ;;;;;
09000;09269;ST MARTIN DE CARALP                   ;;;;;
09100;09270;ST MARTIN D OYDES                     ;;;;;
09100;09271;ST MICHEL                             ;;;;;
09000;09272;ST PAUL DE JARRAT                     ;;;;;
09000;09273;ST PIERRE DE RIVIERE                  ;;;;;
09500;09274;ST QUENTIN LA TOUR                    ;;;;;
09700;09275;ST QUIRC                              ;;;;;
09100;09276;ST VICTOR ROUZAUD                     ;;;;;
09210;09277;ST YBARS                              ;;;;;
09800;09279;SALSEIN                               ;;;;;
09400;09280;SAURAT                                ;;;;;
09300;09281;SAUTEL                                ;;;;;
09700;09282;SAVERDUN                              ;;;;;
09110;09283;SAVIGNAC LES ORMEAUX                  ;;;;;
09120;09284;SEGURA                                ;;;;;
09140;09285;SEIX                                  ;;;;;
09220;09286;SEM                                   ;;;;;
09250;09287;SENCONAC                              ;;;;;
09190;09289;LORP SENTARAILLE                      ;;;;;
09800;09290;SENTEIN                               ;;;;;
09140;09291;SENTENAC D OUST                       ;;;;;
09240;09292;SENTENAC DE SEROU                     ;;;;;
09000;09293;SERRES SUR ARGET                      ;;;;;
09130;09294;SIEURAS                               ;;;;;
09220;09295;SIGUER                                ;;;;;
09310;09296;SINSAT                                ;;;;;
09800;09297;SOR                                   ;;;;;
09110;09298;SORGEAT                               ;;;;;
09140;09299;SOUEIX ROGALLE                        ;;;;;
09000;09300;SOULA                                 ;;;;;
09320;09301;SOULAN                                ;;;;;
09220;09302;SUC ET SENTENAC                       ;;;;;
09400;09303;SURBA                                 ;;;;;
09240;09304;SUZAN                                 ;;;;;
09600;09305;TABRE                                 ;;;;;
09400;09306;TARASCON SUR ARIEGE                   ;;;;;
09160;09307;TAURIGNAN CASTET                      ;;;;;
09190;09308;TAURIGNAN VIEUX                       ;;;;;
09500;09309;TEILHET                               ;;;;;
